weight,dead,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity
582.647,alive,none,none,1,m,54,1998,1985,unavail,driver,0,2
1607.252,alive,none,belted,0,m,21,1998,1989,unavail,driver,0,0
27.482,alive,none,belted,1,f,57,1998,1994,unavail,driver,0,3
123.341,alive,none,belted,1,f,57,1998,1990,unavail,driver,0,2
31.155,alive,none,none,1,m,19,1998,1991,unavail,driver,0,3
31.155,alive,none,none,1,m,20,1998,1991,unavail,pass,0,3
383.68,alive,airbag,belted,0,f,19,1998,1998,nodeploy,driver,0,0
40.814,alive,airbag,belted,1,f,17,1998,1995,deploy,driver,1,1
40.814,alive,none,belted,0,f,47,1998,1992,unavail,driver,0,1
40.814,alive,none,belted,1,m,71,1998,1986,unavail,driver,0,3
31.155,alive,none,none,0,m,73,1998,1983,unavail,driver,0,2
31.155,alive,airbag,belted,1,m,36,1998,1992,deploy,driver,1,0
31.155,alive,none,belted,1,f,31,1998,1992,unavail,pass,0,3
31.155,alive,airbag,none,0,m,34,1998,1997,deploy,driver,1,0
31.155,alive,airbag,belted,1,m,38,1998,1991,deploy,driver,1,3
31.155,alive,airbag,belted,1,f,31,1998,1993,deploy,driver,1,0
2247.956,alive,none,belted,1,m,38,1998,1992,unavail,pass,0,2
99.215,alive,none,belted,0,f,53,1998,1985,unavail,driver,0,3
766.718,alive,none,belted,0,m,32,1998,1987,unavail,driver,0,0
31.155,alive,none,belted,1,f,72,1998,1983,unavail,driver,0,3
194.14,alive,airbag,none,1,f,35,1998,1995,deploy,driver,1,1
460.82,alive,none,none,1,m,24,1998,1988,unavail,driver,0,2
460.82,alive,airbag,belted,1,f,34,1998,1994,deploy,driver,1,1
358.176,alive,none,belted,0,f,37,1998,1992,unavail,driver,0,2
31.155,alive,airbag,belted,1,f,44,1998,1997,deploy,driver,1,1
332.214,alive,airbag,belted,0,f,45,1998,1998,nodeploy,driver,0,0
383.68,alive,none,belted,1,f,20,1998,1993,unavail,driver,0,1
281.693,alive,none,belted,0,f,19,1998,1990,unavail,pass,0,1
31.155,alive,none,none,1,f,23,1998,1992,unavail,driver,0,3
31.155,alive,none,none,1,m,21,1998,1990,unavail,driver,0,3
173.349,dead,none,none,1,f,54,1998,1984,unavail,driver,0,2
32.467,dead,airbag,none,0,m,57,1998,1994,nodeploy,driver,0,4
31.155,alive,none,belted,1,f,60,1998,1993,unavail,driver,0,2
31.155,alive,none,belted,1,f,84,1998,1993,unavail,pass,0,3
124.423,alive,airbag,none,1,m,18,1998,1998,deploy,pass,1,0
124.423,alive,airbag,belted,0,f,22,1998,1998,deploy,driver,1,2
124.423,alive,airbag,none,0,m,25,1998,1998,deploy,pass,1,1
124.423,alive,airbag,belted,0,m,34,1998,1997,deploy,driver,1,1
124.423,alive,airbag,belted,1,m,20,1998,1993,deploy,driver,1,1
27.482,alive,none,none,1,m,26,1998,1988,unavail,driver,0,3
31.155,alive,airbag,belted,1,m,75,1998,1995,deploy,driver,1,2
31.155,alive,none,belted,1,f,38,1998,1992,unavail,pass,0,2
47.412,alive,none,none,1,m,25,1998,1985,unavail,driver,0,3
366.393,alive,none,belted,1,f,34,1998,1989,unavail,driver,0,1
366.393,alive,airbag,belted,0,f,76,1998,1995,nodeploy,driver,0,0
1010.709,alive,none,belted,1,f,39,1998,1983,unavail,driver,0,0
1010.709,alive,none,belted,1,f,36,1998,1983,unavail,pass,0,0
31.155,alive,none,none,0,m,20,1998,1985,unavail,driver,0,3
31.155,alive,none,none,0,m,41,1998,1985,unavail,pass,0,3
116.39,alive,airbag,belted,0,m,25,1998,1995,deploy,driver,1,1
116.39,alive,none,belted,1,f,34,1998,1987,unavail,driver,0,1
276.268,alive,none,none,1,m,34,1998,1976,unavail,driver,0,2
242.381,alive,airbag,belted,1,f,41,1998,1998,deploy,driver,1,0
242.381,alive,airbag,belted,0,f,39,1998,1997,deploy,driver,1,1
242.381,alive,airbag,belted,0,f,58,1998,1997,deploy,pass,1,2
93.723,alive,airbag,belted,1,f,74,1998,1998,deploy,driver,1,0
166.03,alive,airbag,belted,0,f,23,1998,1998,nodeploy,driver,0,0
166.03,alive,airbag,belted,0,m,21,1998,1998,nodeploy,pass,0,0
166.03,alive,none,none,0,m,25,1998,1983,unavail,pass,0,2
31.155,alive,none,none,0,m,50,1998,1991,unavail,driver,0,3
60.441,alive,none,belted,1,m,25,1998,1990,unavail,driver,0,3
60.441,alive,none,belted,0,m,44,1998,1994,unavail,driver,0,3
180.168,alive,none,belted,1,m,48,1998,1987,unavail,driver,0,1
180.168,alive,none,belted,1,f,49,1998,1987,unavail,pass,0,1
27.482,alive,none,belted,1,f,36,1998,1991,unavail,driver,0,3
27.482,alive,none,belted,1,m,51,1998,1982,unavail,driver,0,0
60.441,alive,none,none,1,m,46,1998,1993,unavail,driver,0,3
223.84,alive,airbag,none,1,m,71,1998,1995,deploy,driver,1,1
139.388,alive,airbag,belted,1,f,41,1998,1998,deploy,driver,1,1
139.388,alive,none,belted,1,m,36,1998,1991,unavail,driver,0,0
330.857,alive,none,belted,1,f,24,1998,1990,unavail,driver,0,2
330.857,alive,none,belted,1,m,19,1998,1990,unavail,pass,0,1
330.857,alive,airbag,belted,0,f,36,1998,1997,deploy,driver,1,1
330.857,alive,airbag,belted,1,m,42,1998,1997,deploy,driver,1,0
130.32,alive,airbag,belted,1,f,51,1998,1997,deploy,driver,1,1
1145.585,alive,airbag,belted,0,f,58,1998,1998,nodeploy,pass,0,0
31.155,alive,none,none,1,m,26,1998,1984,unavail,driver,0,3
31.155,alive,none,none,0,f,23,1998,1986,unavail,driver,0,3
113.522,alive,none,belted,0,m,26,1998,1984,unavail,driver,0,1
269.462,alive,none,belted,0,m,30,1998,1992,unavail,driver,0,2
60.441,alive,airbag,belted,1,m,17,1998,1998,deploy,pass,1,0
27.482,alive,airbag,none,1,f,26,1998,1998,deploy,driver,1,3
1112.058,alive,airbag,none,0,m,31,1998,1997,nodeploy,driver,0,1
18.831,alive,airbag,none,0,f,17,1998,1997,deploy,pass,1,3
26.769,alive,none,belted,1,m,88,1998,1990,unavail,driver,0,3
26.769,alive,none,belted,1,m,19,1998,1994,unavail,driver,0,0
570.641,alive,none,none,1,f,26,1998,1994,unavail,driver,0,0
302.735,alive,none,none,0,m,18,1998,1979,unavail,driver,0,2
302.735,alive,none,none,0,f,18,1998,1979,unavail,pass,0,1
112.094,alive,none,none,0,m,24,1998,1978,unavail,driver,0,0
266.072,alive,none,none,1,m,19,1998,1978,unavail,driver,0,2
60.441,alive,none,none,0,f,17,1998,1989,unavail,driver,0,1
707.974,alive,airbag,belted,1,f,55,1998,1997,deploy,driver,1,2
18.122,alive,none,none,1,m,39,1998,1988,unavail,pass,0,3
18.122,alive,none,belted,0,f,19,1998,1989,unavail,pass,0,2
147.876,alive,none,belted,0,f,25,1998,1994,unavail,driver,0,3
1142.758,alive,none,belted,0,f,29,1998,1987,unavail,driver,0,1
102.813,alive,none,belted,1,f,25,1998,1990,unavail,driver,0,1
102.813,alive,none,belted,1,m,25,1998,1990,unavail,pass,0,0
109.6,alive,airbag,belted,1,m,34,1998,1998,nodeploy,driver,0,0
109.6,alive,airbag,belted,0,f,22,1998,1997,nodeploy,driver,0,1
260.152,alive,airbag,none,1,f,87,1998,1994,deploy,driver,1,2
31.155,alive,none,belted,0,f,22,1998,1985,unavail,pass,0,1
31.155,alive,none,none,0,m,38,1998,1987,unavail,driver,0,3
31.155,alive,none,none,0,m,28,1998,1987,unavail,pass,0,0
31.155,alive,none,none,1,m,38,1998,1987,unavail,pass,0,2
31.155,alive,none,belted,0,m,55,1998,1985,unavail,driver,0,2
28.44,alive,none,belted,1,m,18,1998,1987,unavail,driver,0,1
1744.087,alive,none,belted,0,f,18,1998,1984,unavail,driver,0,1
27.482,alive,airbag,none,1,f,39,1998,1997,deploy,driver,1,3
31.155,alive,none,belted,1,m,17,1998,1989,unavail,driver,0,1
31.155,alive,none,belted,1,m,18,1998,1989,unavail,pass,0,3
561.851,alive,airbag,belted,0,m,47,1998,1998,deploy,pass,1,1
179.954,alive,airbag,belted,0,m,74,1998,1998,nodeploy,driver,0,0
179.954,alive,airbag,belted,0,f,58,1998,1998,nodeploy,pass,0,3
613.95,alive,airbag,belted,0,f,47,1998,1998,nodeploy,driver,0,0
613.95,alive,airbag,belted,0,f,30,1998,1998,nodeploy,pass,0,0
62.985,alive,none,none,1,m,45,1998,1990,unavail,driver,0,3
548.543,alive,airbag,belted,1,m,32,1998,1995,nodeploy,driver,0,0
211.732,alive,none,none,1,f,43,1998,1985,unavail,driver,0,1
32.467,dead,airbag,none,0,f,52,1998,1998,deploy,pass,1,4
32.467,alive,none,none,1,m,45,1998,1985,unavail,driver,0,2
0,alive,airbag,belted,1,f,19,1998,1998,deploy,driver,1,1
0,alive,airbag,belted,1,f,16,1998,1998,deploy,driver,1,0
150.942,alive,airbag,belted,0,f,16,1998,1995,nodeploy,driver,0,3
1160.762,alive,airbag,belted,1,f,50,1998,1994,deploy,driver,1,2
218.083,alive,airbag,belted,1,m,39,1998,1994,deploy,driver,1,2
218.083,alive,airbag,belted,1,m,34,1998,1994,deploy,pass,1,1
218.083,alive,none,belted,1,m,55,1998,1989,unavail,driver,0,0
218.083,alive,none,belted,1,f,59,1998,1989,unavail,pass,0,1
86.986,alive,none,none,1,m,21,1998,1992,unavail,driver,0,3
86.986,alive,none,belted,1,m,17,1998,1992,unavail,pass,0,0
158.685,alive,none,belted,1,m,69,1998,1985,unavail,driver,0,1
158.685,alive,airbag,belted,0,f,42,1998,1995,nodeploy,driver,0,1
158.685,alive,none,belted,1,m,42,1998,1989,unavail,driver,0,2
622.193,alive,airbag,belted,0,f,30,1998,1995,nodeploy,driver,0,0
935.853,alive,none,belted,1,f,67,1998,1990,unavail,driver,0,1
935.853,alive,none,belted,1,f,18,1998,1987,unavail,driver,0,0
86.986,alive,none,belted,0,m,40,1998,1986,unavail,driver,0,2
86.986,alive,none,none,1,f,44,1998,1987,unavail,driver,0,0
86.986,alive,airbag,belted,1,f,34,1998,1995,deploy,driver,1,3
605.377,alive,none,belted,0,f,18,1998,1986,unavail,driver,0,0
86.986,alive,none,belted,1,f,26,1998,1990,unavail,driver,0,3
467.926,alive,none,none,1,m,23,1998,1989,unavail,driver,0,2
86.986,alive,airbag,belted,1,m,31,1998,1995,deploy,driver,1,1
86.624,alive,none,belted,1,m,19,1998,1993,unavail,driver,0,1
86.624,alive,airbag,none,0,f,61,1998,1995,deploy,driver,1,3
86.624,alive,none,belted,0,f,65,1998,1995,unavail,pass,0,3
247.981,alive,none,belted,1,m,81,1998,1990,unavail,driver,0,1
247.981,alive,airbag,none,0,f,24,1998,1998,nodeploy,driver,0,0
316.167,alive,none,belted,0,f,71,1998,1982,unavail,driver,0,0
81.517,alive,airbag,belted,1,f,42,1998,1995,deploy,driver,1,3
105.253,alive,none,none,1,m,37,1998,1987,unavail,driver,0,3
105.253,alive,none,belted,1,m,52,1998,1995,unavail,driver,0,1
105.253,alive,airbag,belted,0,f,35,1998,1994,nodeploy,pass,0,3
1271.711,alive,airbag,belted,1,f,40,1998,1995,deploy,driver,1,0
259.999,alive,none,belted,1,f,49,1998,1989,unavail,driver,0,0
310.746,alive,airbag,belted,0,f,30,1998,1996,nodeploy,driver,0,0
467.4,alive,none,none,1,m,26,1998,1984,unavail,pass,0,0
86.986,alive,none,belted,1,m,17,1998,1979,unavail,driver,0,3
316.571,alive,none,belted,0,m,34,1998,1991,unavail,driver,0,0
316.571,alive,none,belted,1,m,44,1998,1989,unavail,driver,0,1
569.1,alive,none,belted,1,f,33,1998,1989,unavail,driver,0,0
168.838,alive,none,belted,1,m,25,1998,1986,unavail,driver,0,0
168.838,alive,none,none,1,f,19,1998,1986,unavail,pass,0,0
303.52,alive,none,belted,1,m,21,1998,1985,unavail,driver,0,0
86.986,alive,none,belted,1,f,19,1998,1994,unavail,pass,0,0
297.929,alive,none,belted,1,m,58,1998,1985,unavail,driver,0,1
297.929,alive,none,none,1,f,37,1998,1985,unavail,pass,0,1
356.079,alive,airbag,belted,0,m,41,1998,1992,nodeploy,driver,0,0
356.079,alive,airbag,belted,1,m,41,1998,1996,deploy,driver,1,0
535.586,alive,none,belted,1,f,21,1998,1992,unavail,driver,0,0
535.586,alive,none,none,1,m,16,1998,1991,unavail,pass,0,2
277.464,alive,airbag,belted,1,f,25,1998,1995,deploy,driver,1,0
81.517,alive,none,none,0,m,17,1998,1988,unavail,driver,0,2
81.517,dead,none,belted,0,f,22,1998,1988,unavail,pass,0,4
81.517,dead,none,none,1,m,31,1998,1988,unavail,driver,0,4
86.986,alive,none,none,0,m,17,1998,1989,unavail,driver,0,3
86.986,alive,none,none,0,m,26,1998,1990,unavail,pass,0,3
81.517,alive,none,belted,0,m,67,1998,1985,unavail,driver,0,2
210.2,alive,none,belted,1,m,18,1998,1985,unavail,driver,0,1
210.2,alive,airbag,belted,0,f,40,1998,1996,nodeploy,driver,0,0
86.986,alive,airbag,none,1,m,28,1998,1997,deploy,driver,1,3
86.986,alive,none,none,1,f,34,1998,1981,unavail,driver,0,3
187.889,alive,none,belted,1,f,32,1998,1988,unavail,driver,0,3
81.517,alive,airbag,belted,0,m,50,1998,1992,deploy,driver,1,0
81.517,dead,none,belted,0,f,51,1998,1992,unavail,pass,0,4
81.517,alive,none,belted,1,m,59,1998,1980,unavail,pass,0,0
246.222,alive,none,belted,0,f,83,1998,1987,unavail,driver,0,3
246.222,alive,none,belted,0,f,72,1998,1987,unavail,pass,0,3
442.633,alive,airbag,belted,1,m,18,1998,1989,deploy,driver,1,0
107.22,alive,airbag,belted,0,m,17,1998,1998,nodeploy,driver,0,1
351.746,alive,none,belted,1,m,18,1998,1989,unavail,driver,0,2
632.333,alive,none,belted,0,m,22,1998,1987,unavail,driver,0,0
632.333,alive,none,belted,1,m,20,1998,1991,unavail,driver,0,0
158.286,alive,none,belted,1,f,17,1998,1993,unavail,driver,0,0
158.286,alive,none,belted,1,f,63,1998,1989,unavail,driver,0,2
284.55,alive,none,none,0,m,19,1998,1985,unavail,pass,0,2
284.55,alive,none,belted,1,m,29,1998,1988,unavail,driver,0,0
86.624,alive,airbag,none,0,f,57,1998,1993,nodeploy,driver,0,2
340.021,alive,none,none,0,m,21,1998,1985,unavail,driver,0,2
340.021,alive,none,none,0,m,18,1998,1985,unavail,pass,0,1
340.021,alive,none,none,1,f,27,1998,1987,unavail,driver,0,2
611.255,alive,none,belted,1,m,46,1998,1993,unavail,driver,0,0
611.255,alive,none,belted,1,m,25,1998,1988,unavail,driver,0,0
611.255,alive,none,belted,1,f,24,1998,1988,unavail,pass,0,1
205.332,alive,none,none,0,f,52,1998,1988,unavail,driver,0,1
205.332,alive,none,belted,0,f,26,1998,1990,unavail,driver,0,2
369.124,alive,none,belted,1,f,17,1998,1986,unavail,driver,0,0
81.517,alive,airbag,none,1,m,26,1998,1995,deploy,driver,1,3
86.986,alive,none,none,1,m,25,1998,1987,unavail,driver,0,3
86.986,alive,none,belted,0,f,19,1998,1989,unavail,driver,0,3
86.986,alive,none,belted,1,m,26,1998,1990,unavail,driver,0,0
86.986,alive,none,belted,1,f,20,1998,1990,unavail,pass,0,3
96.498,alive,none,belted,0,m,23,1998,1990,unavail,pass,0,0
96.498,alive,airbag,none,1,m,25,1998,1998,nodeploy,pass,0,2
157.65,alive,airbag,belted,1,m,22,1998,1996,nodeploy,driver,0,0
81.517,alive,airbag,belted,0,f,17,1998,1994,deploy,driver,1,3
81.517,dead,none,belted,0,f,16,1998,1994,unavail,pass,0,4
105.524,alive,none,belted,0,m,21,1998,1986,unavail,driver,0,0
105.524,alive,none,belted,0,f,22,1998,1986,unavail,pass,0,1
105.524,alive,airbag,belted,1,f,23,1998,1992,deploy,driver,1,0
105.524,alive,none,belted,1,m,24,1998,1992,unavail,pass,0,0
63.233,alive,none,belted,1,m,22,1998,1994,unavail,pass,0,1
81.517,alive,none,none,0,m,46,1998,1990,unavail,pass,0,3
81.517,alive,none,none,1,f,53,1998,1967,unavail,pass,0,3
75.054,alive,airbag,none,1,f,40,1998,1998,deploy,driver,1,2
428.933,alive,none,none,0,f,20,1998,1991,unavail,pass,0,0
428.933,alive,airbag,none,1,f,26,1998,1993,deploy,driver,1,2
86.986,alive,none,none,1,m,54,1998,1987,unavail,driver,0,3
83.095,alive,airbag,belted,1,f,27,1998,1997,deploy,driver,1,1
83.095,alive,airbag,belted,0,f,28,1998,1995,nodeploy,driver,0,1
325.81,alive,airbag,belted,0,f,38,1998,1994,nodeploy,pass,0,0
86.986,alive,none,none,1,m,28,1998,1986,unavail,pass,0,3
86.986,alive,none,belted,0,f,36,1998,1992,unavail,driver,0,3
86.986,alive,none,none,0,m,26,1998,1988,unavail,driver,0,3
289.494,alive,airbag,none,0,f,21,1998,1996,nodeploy,driver,0,2
289.494,alive,airbag,belted,0,f,20,1998,1996,nodeploy,pass,0,2
86.624,alive,airbag,belted,0,f,48,1998,1998,nodeploy,driver,0,3
86.624,alive,none,belted,1,f,42,1998,1985,unavail,driver,0,0
86.986,alive,airbag,belted,0,f,52,1998,1995,nodeploy,driver,0,3
109.022,alive,none,belted,1,m,36,1998,1985,unavail,driver,0,3
1981.31,alive,airbag,belted,1,f,21,1998,1994,nodeploy,driver,0,0
81.517,alive,airbag,belted,1,m,25,1998,1995,deploy,driver,1,1
126.419,alive,none,none,0,m,18,1998,1972,unavail,driver,0,0
173.971,alive,none,belted,0,f,17,1998,1987,unavail,driver,0,1
86.986,alive,airbag,none,0,m,21,1998,1996,nodeploy,pass,0,1
86.986,alive,none,belted,1,f,30,1998,1993,unavail,driver,0,0
86.986,alive,none,none,1,f,35,1998,1993,unavail,pass,0,3
551.069,alive,none,none,0,m,71,1998,1988,unavail,driver,0,1
551.069,alive,none,belted,1,f,19,1998,1990,unavail,driver,0,1
75.054,alive,airbag,belted,0,f,79,1998,1995,nodeploy,pass,0,2
228.635,alive,none,belted,1,m,23,1998,1993,unavail,driver,0,1
228.635,alive,none,belted,0,f,21,1998,1987,unavail,driver,0,1
228.635,alive,airbag,belted,0,f,77,1998,1992,deploy,driver,1,1
228.635,alive,airbag,belted,1,m,24,1998,1990,nodeploy,driver,0,2
143.004,alive,airbag,belted,0,f,63,1998,1996,deploy,driver,1,2
843.374,alive,airbag,belted,0,f,42,1998,1988,nodeploy,driver,0,0
316.167,alive,none,belted,1,f,52,1998,1991,unavail,driver,0,2
316.167,alive,none,belted,0,m,21,1998,1993,unavail,driver,0,0
86.986,alive,none,none,1,m,50,1998,1988,unavail,driver,0,3
86.986,alive,airbag,none,0,m,65,1998,1993,deploy,driver,1,3
86.986,alive,airbag,none,0,m,32,1998,1993,deploy,pass,1,3
633.143,alive,airbag,none,1,m,49,1998,1994,deploy,driver,1,2
86.986,alive,none,none,0,f,61,1998,1983,unavail,driver,0,3
86.986,alive,none,none,0,f,58,1998,1983,unavail,pass,0,3
86.624,alive,airbag,belted,1,m,72,1998,1995,nodeploy,driver,0,0
86.624,alive,airbag,belted,1,f,96,1998,1995,nodeploy,pass,0,3
86.986,alive,none,belted,1,m,41,1998,1985,unavail,driver,0,3
34.945,alive,airbag,belted,0,m,33,1998,1997,deploy,driver,1,3
88.766,alive,none,belted,0,m,65,1998,1988,unavail,pass,0,3
70.692,alive,none,belted,1,f,48,1998,1991,unavail,driver,0,3
2186.327,alive,airbag,belted,0,f,23,1998,1995,nodeploy,driver,0,1
22.013,alive,none,none,1,m,33,1998,1984,unavail,driver,0,1
22.013,alive,airbag,belted,0,m,76,1998,1996,nodeploy,pass,0,3
37.939,alive,none,belted,0,m,47,1998,1988,unavail,driver,0,3
19.453,alive,airbag,belted,0,f,39,1998,1990,deploy,driver,1,2
19.453,alive,airbag,none,1,m,36,1998,1998,deploy,driver,1,2
30.393,alive,none,belted,1,m,18,1998,1994,unavail,pass,0,2
55.598,alive,airbag,belted,1,f,41,1998,1996,deploy,driver,1,3
55.598,alive,airbag,belted,1,f,54,1998,1993,deploy,pass,1,3
24.324,alive,airbag,belted,1,f,18,1998,1998,deploy,driver,1,3
18.286,alive,none,none,1,m,31,1998,1988,unavail,driver,0,3
25.411,alive,none,none,1,m,20,1998,1988,unavail,driver,0,2
25.411,alive,airbag,belted,1,m,59,1998,1997,deploy,driver,1,2
25.411,alive,airbag,belted,1,f,44,1998,1997,deploy,pass,1,3
1413.462,alive,none,belted,1,m,29,1998,1985,unavail,driver,0,0
1413.462,alive,none,belted,1,m,39,1998,1985,unavail,pass,0,0
16.738,alive,none,belted,1,m,67,1998,1994,unavail,driver,0,2
16.738,alive,none,belted,1,f,49,1998,1994,unavail,pass,0,2
16.738,alive,none,none,0,f,45,1998,1989,unavail,driver,0,3
22.013,alive,none,belted,1,m,49,1998,1986,unavail,driver,0,0
22.013,alive,airbag,none,0,m,24,1998,1995,deploy,driver,1,0
87.706,alive,none,belted,0,m,37,1998,1984,unavail,driver,0,3
24.303,alive,none,none,1,m,21,1998,1989,unavail,pass,0,3
24.303,alive,none,belted,1,m,18,1998,1989,unavail,driver,0,3
218.162,alive,none,none,1,f,25,1998,1981,unavail,driver,0,2
22.013,alive,airbag,belted,1,f,42,1998,1995,deploy,driver,1,3
22.013,alive,none,belted,0,m,35,1998,1984,unavail,driver,0,2
22.013,alive,airbag,belted,1,f,27,1998,1996,deploy,pass,1,3
89.38,alive,none,belted,1,f,29,1998,1991,unavail,driver,0,3
21.238,alive,none,belted,1,f,43,1998,1989,unavail,driver,0,3
19.681,alive,none,none,1,m,19,1998,1977,unavail,driver,0,3
19.681,alive,none,none,1,f,16,1998,1987,unavail,pass,0,2
22.013,alive,airbag,belted,0,f,32,1998,1995,nodeploy,driver,0,3
16.738,alive,none,belted,1,f,73,1998,1986,unavail,driver,0,3
191.146,alive,airbag,belted,0,m,76,1998,1994,deploy,driver,1,3
24.705,alive,none,belted,0,f,48,1998,1991,unavail,driver,0,3
16.738,alive,airbag,belted,0,m,40,1998,1994,nodeploy,pass,0,3
16.738,alive,none,belted,1,f,42,1998,1994,unavail,pass,0,0
51.887,alive,none,belted,1,m,23,1998,1982,unavail,driver,0,0
212.459,alive,airbag,belted,0,m,24,1998,1998,deploy,driver,1,0
212.459,alive,none,none,1,m,17,1998,1987,unavail,driver,0,1
212.459,alive,none,none,1,m,29,1998,1987,unavail,pass,0,3
65.982,dead,airbag,none,1,f,80,1998,1993,deploy,driver,1,4
16.738,alive,airbag,belted,1,m,77,1998,1995,nodeploy,driver,0,2
26.122,alive,airbag,none,1,m,22,1998,1995,deploy,driver,1,3
26.122,alive,airbag,belted,0,f,89,1998,1997,nodeploy,pass,0,1
46.866,alive,airbag,belted,0,m,33,1998,1994,nodeploy,driver,0,1
2322.194,alive,none,belted,1,m,16,1998,1990,unavail,driver,0,1
16.738,alive,airbag,none,1,f,40,1998,1992,deploy,driver,1,3
16.738,alive,none,belted,1,m,53,1998,1989,unavail,driver,0,1
160.348,alive,none,belted,0,f,28,1998,1990,unavail,driver,0,0
160.348,alive,none,none,0,f,50,1998,1980,unavail,driver,0,3
330.672,alive,airbag,belted,1,m,39,1998,1996,nodeploy,driver,0,0
330.672,alive,airbag,belted,0,m,35,1998,1996,nodeploy,driver,0,2
87.706,alive,none,belted,1,f,81,1998,1991,unavail,driver,0,3
188.806,alive,none,belted,1,f,34,1998,1993,unavail,driver,0,2
83.745,alive,none,none,1,f,55,1998,1988,unavail,driver,0,3
22.013,alive,airbag,belted,1,f,30,1998,1998,deploy,driver,1,1
22.013,alive,airbag,belted,0,m,44,1998,1998,nodeploy,driver,0,3
22.013,alive,airbag,belted,0,m,44,1998,1998,nodeploy,pass,0,3
12042.235,alive,none,none,0,m,23,1998,1983,unavail,driver,0,0
31.53,alive,airbag,belted,0,f,29,1998,1996,nodeploy,pass,0,3
16.738,alive,none,belted,1,m,25,1998,1967,unavail,driver,0,3
22.013,alive,airbag,belted,0,f,33,1998,1997,deploy,driver,1,3
48.545,dead,none,none,0,m,27,1998,1990,unavail,driver,0,4
48.545,alive,none,none,0,m,22,1998,1990,unavail,pass,0,3
44.322,alive,none,belted,0,m,38,1998,1986,unavail,pass,0,2
44.322,alive,none,belted,1,m,43,1998,1981,unavail,driver,0,1
3458.743,alive,none,belted,0,f,24,1998,1981,unavail,driver,0,1
